stiffness,height
2.158057583032372000e+15,-8.858900440394279485e-03
2.301924401770062500e+15,-8.858909952443205782e-03
2.455382095976721000e+15,-8.858919162584300011e-03
2.619070040965330500e+15,-8.858928080145211936e-03
2.793670235977480000e+15,-8.858936714404741508e-03
2.979910145705714000e+15,-8.858945074750046444e-03
3.178565731245953000e+15,-8.858953169331051924e-03
3.390464683108243000e+15,-8.858961007066845639e-03
3.616489869755896500e+15,-8.858968595800043033e-03
3.857583016041556000e+15,-8.858975943576652412e-03
4.114748626865832000e+15,-8.858983058344094275e-03
4.389058172406623500e+15,-8.858989947002626764e-03
4.681654552356589000e+15,-8.858996617046699384e-03
4.993756857768644000e+15,-8.859003075290416973e-03
5.326665450349962000e+15,-8.859009328118894189e-03
5.681767380366615000e+15,-8.859015382784996007e-03
6.060542165732787000e+15,-8.859021245045894943e-03
6.464567956362762000e+15,-8.859026921178347891e-03
6.895528109468915000e+15,-8.859032416661527520e-03
7.355218203202062000e+15,-8.859037738224273539e-03
7.845553517855448000e+15,-8.859042890571267037e-03
8.368577015803153000e+15,-8.859047879226089606e-03
8.926467853420796000e+15,-8.859052709657255775e-03
9.521550460452718000e+15,-8.859057386692903435e-03
1.015630422465530200e+16,-8.859061914857413456e-03
1.083337382206636200e+16,-8.859066299456763716e-03
1.155558023594099200e+16,-8.859070544876779252e-03
1.232593251026588600e+16,-8.859074655533483167e-03
1.314764028681920000e+16,-8.859078635737205332e-03
1.402412717801429800e+16,-8.859082489371061797e-03
1.495904503124372000e+16,-8.859086220697420799e-03
1.595628914415322800e+16,-8.859089833658018165e-03
1.702001449424449400e+16,-8.859093331769152257e-03
1.815465305042048800e+16,-8.859096718801140469e-03
1.936493223860615200e+16,-8.859099998319130975e-03
2.065589463837913600e+16,-8.859103173789684149e-03
2.203291899267309600e+16,-8.859106248348069812e-03
2.350174261809615600e+16,-8.859109225253902764e-03
2.506848530922804400e+16,-8.859112107617583831e-03
2.673967483649880000e+16,-8.859114898553954731e-03
2.852227414388271600e+16,-8.859117600797716818e-03
3.042371035972204000e+16,-8.859120217173277467e-03
3.245190574156174800e+16,-8.859122750495274090e-03
3.461531068391455600e+16,-8.859125203445117336e-03
3.692293892649076800e+16,-8.859127578515924029e-03
3.938440510958364000e+16,-8.859129878174165640e-03
4.200996483307822400e+16,-8.859132104757527770e-03
4.481055738600036800e+16,-8.859134260664092153e-03
4.779785132462106400e+16,-8.859136348066343203e-03
5.098429308902820800e+16,-8.859138369099461841e-03
5.438315886072060800e+16,-8.859140326147318945e-03
5.800860987727972000e+16,-8.859142220896565334e-03
6.187575143460274400e+16,-8.859144055718637389e-03
6.600069582250578400e+16,-8.859145832128767495e-03
7.040062945593322400e+16,-8.859147552076507282e-03
7.509388448146705600e+16,-8.859149217573580870e-03
8.010001515747206400e+16,-8.859150830051731873e-03
8.543987932613553600e+16,-8.859152391337943300e-03
9.113572531682139200e+16,-8.859153903048699874e-03
9.721128464284219200e+16,-8.859155366821802602e-03
1.036918708778587040e+17,-8.859156784081889668e-03
1.106044851238577920e+17,-8.859158156289126396e-03
1.179779285101698880e+17,-8.859159484771339521e-03
1.258429221922070240e+17,-8.859160771202745366e-03
1.342322353499249280e+17,-8.859162016817023755e-03
1.431808217192983680e+17,-8.859163223156052425e-03
1.527259652256445440e+17,-8.859164390943696787e-03
1.629074353256147520e+17,-8.859165521670320231e-03
1.737676527050238720e+17,-8.859166616468350242e-03
1.853518660229365440e+17,-8.859167676431134453e-03
1.977083404383922880e+17,-8.859168702800346296e-03
2.108885587052332800e+17,-8.859169696640023517e-03
2.249474356729501760e+17,-8.859170658872983495e-03
2.399435470871771520e+17,-8.859171590540171337e-03
2.559393736431867840e+17,-8.859172492662992227e-03
2.730015613092039040e+17,-8.859173366111861014e-03
2.912011990041291520e+17,-8.859174211835352253e-03
3.106141147866917120e+17,-8.859175030722532540e-03
3.313211917899831040e+17,-8.859175823552334350e-03
3.534087052177872000e+17,-8.859176591238693277e-03
3.769686818067607040e+17,-8.859177334533896442e-03
4.020992832520986240e+17,-8.859178054246186207e-03
4.289052151943331200e+17,-8.859178750936891333e-03
4.574981634711408640e+17,-8.859179425677154995e-03
4.879972594519071360e+17,-8.859180079364037397e-03
5.205295763938030720e+17,-8.859180711914049766e-03
5.552306588873585920e+17,-8.859181324377018996e-03
5.922450875976064000e+17,-8.859181917395098083e-03
6.317270816535639040e+17,-8.859182491582906493e-03
6.738411411960494080e+17,-8.859183047630558860e-03
7.187627327609281280e+17,-8.859183585982144393e-03
7.666790203533180160e+17,-8.859184107139483899e-03
8.177896452589712640e+17,-8.859184611845094537e-03
8.723075578416012800e+17,-8.859185100472011243e-03
9.304599047920322560e+17,-8.859185573549588355e-03
9.924889755257868800e+17,-8.859186031648924597e-03
1.058653211672109184e+18,-8.859186474873048667e-03
