stiffness,height
6.213541981025463343e+07,-3.223820143317986719e+00
6.383368521416555345e+07,-3.222737317269227741e+00
6.557836706445968896e+07,-3.221682857375841813e+00
6.737073400059106946e+07,-3.220654737855919159e+00
6.921208933606120944e+07,-3.219652327350151833e+00
7.110377200611901283e+07,-3.218676207970506020e+00
7.304715754136301577e+07,-3.217725699870133127e+00
7.504365906795357168e+07,-3.216799019725795183e+00
7.709472833516335487e+07,-3.215895509389914864e+00
7.920185677101100981e+07,-3.215015730810979022e+00
8.136657656674848497e+07,-3.214159068517983719e+00
8.359046179098853469e+07,-3.213324922590876653e+00
8.587512953428341448e+07,-3.212510708683947946e+00
8.822224108498664200e+07,-3.211717883882192925e+00
9.063350313725323975e+07,-3.210945917202605138e+00
9.311066903205657005e+07,-3.210194265941948455e+00
9.565554003212414682e+07,-3.209462401201637505e+00
9.826996663171961904e+07,-3.208748262472454371e+00
1.009558499022240043e+08,-3.208052711697578552e+00
1.037151428744920194e+08,-3.207375485736417176e+00
1.065498519589934945e+08,-3.206716106448444403e+00
1.094620384047659338e+08,-3.206074107926423444e+00
1.124538197982456088e+08,-3.205449036196144519e+00
1.155273716030643731e+08,-3.204839017034302628e+00
1.186849287419296503e+08,-3.204245012928458092e+00
1.219287872217399627e+08,-3.203666681179860198e+00
1.252613058031193316e+08,-3.203103611660746530e+00
1.286849077155831158e+08,-3.202555404799339200e+00
1.322020824195795655e+08,-3.202021671317426765e+00
1.358153874166935682e+08,-3.201502031973948448e+00
1.395274501093235612e+08,-3.200994983297980490e+00
1.433409697111891508e+08,-3.200501214227377211e+00
1.472587192100564837e+08,-3.200020491532444389e+00
1.512835473841057420e+08,-3.199552472828163907e+00
1.554183808734091222e+08,-3.199096824593178567e+00
1.596662263080283999e+08,-3.198653221946729630e+00
1.640301724942770004e+08,-3.198221348430839051e+00
1.685133926607338190e+08,-3.197800895797703546e+00
1.731191467656433880e+08,-3.197391342453477225e+00
1.778507838673882186e+08,-3.196991854690220958e+00
1.827117445597396493e+08,-3.196602936309310472e+00
1.877055634736786783e+08,-3.196224309192029267e+00
1.928358718475889564e+08,-3.195855702458418435e+00
1.981064001676975787e+08,-3.195496852283032929e+00
2.035209808806870580e+08,-3.195147501715196903e+00
2.090835511804473698e+08,-3.194807400503584915e+00
2.147981558709916472e+08,-3.194476304925126353e+00
2.206689503076198399e+08,-3.194153977618061191e+00
2.267002034184726179e+08,-3.193840187419113352e+00
2.328963008086698949e+08,-3.193534709204629785e+00
2.392617479492859840e+08,-3.193236680813828166e+00
2.458011734534893036e+08,-3.192946461515492551e+00
2.525193324422197342e+08,-3.192663932433073448e+00
2.594211100018604398e+08,-3.192388890591238759e+00
2.665115247364139259e+08,-3.192121138330078267e+00
2.737957324167608619e+08,-3.191860483168096785e+00
2.812790297296589613e+08,-3.191606737668639227e+00
2.889668581292127967e+08,-3.191359719309632581e+00
2.968648077936109900e+08,-3.191119250356618142e+00
3.049786216900017262e+08,-3.190885157738910127e+00
3.133141997504742146e+08,-3.190657272928938859e+00
3.218776031621704102e+08,-3.190435431824555579e+00
3.306750587746587396e+08,-3.190219474634351293e+00
3.397129636277694106e+08,-3.190009245765841328e+00
3.489978896031777859e+08,-3.189804593716495162e+00
3.585365882031223774e+08,-3.189605370967497411e+00
3.683359954597396851e+08,-3.189411202317287142e+00
3.784032369785792232e+08,-3.189221947171764882e+00
3.887456331199604273e+08,-3.189037713958896791e+00
3.993707043219445348e+08,-3.188858369759610234e+00
